Time,Voltage 1,Voltage 2,Voltage 3, Voltage 4,Resistance 1,Resistance 2,Resistance 3,Resistance 4,
3700,0.65,3.01,2.06,3.21,81679.24528,853179.3103,136558.0645,1997333.333,
3701,0.65,3.01,2.05,3.23,81679.24528,853179.3103,134808,2584000,
3702,0.66,3,2.05,3.21,83250,822000,134808,1997333.333,
3703,0.66,3.03,2.05,3.23,83250,922466.6667,134808,2584000,
3704,0.66,3.02,2.04,3.21,83250,886585.7143,133085.7143,1997333.333,
3705,0.66,3,2.04,3.23,83250,822000,133085.7143,2584000,
3706,0.65,3,2.05,3.23,81679.24528,822000,134808,2584000,
3707,0.66,3.01,2.05,3.23,83250,853179.3103,134808,2584000,
3708,0.66,3.01,2.05,3.22,83250,853179.3103,134808,2254000,
3709,0.65,3,2.04,3.24,81679.24528,822000,133085.7143,3024000,
3710,0.66,3.01,2.05,3.21,83250,853179.3103,134808,1997333.333,
3711,0.65,3.01,2.05,3.23,81679.24528,853179.3103,134808,2584000,
3712,0.66,3.02,2.06,3.24,83250,886585.7143,136558.0645,3024000,
3713,0.65,3.01,2.05,3.24,81679.24528,853179.3103,134808,3024000,
3714,0.66,3.02,2.06,3.23,83250,886585.7143,136558.0645,2584000,
3715,0.66,3.01,2.05,3.22,83250,853179.3103,134808,2254000,
3716,0.65,3.01,2.05,3.22,81679.24528,853179.3103,134808,2254000,
3717,0.66,3.03,2.06,3.21,83250,922466.6667,136558.0645,1997333.333,
3718,0.65,3,2.05,3.24,81679.24528,822000,134808,3024000,
3719,0.65,3.01,2.05,3.21,81679.24528,853179.3103,134808,1997333.333,
3720,0.66,3.03,2.05,3.21,83250,922466.6667,134808,1997333.333,
3721,0.66,3.01,2.06,3.23,83250,853179.3103,136558.0645,2584000,
3722,0.66,3.02,2.05,3.23,83250,886585.7143,134808,2584000,
3723,0.66,3.03,2.05,3.23,83250,922466.6667,134808,2584000,
3724,0.66,3.03,2.05,3.22,83250,922466.6667,134808,2254000,
3725,0.65,3.03,2.06,3.23,81679.24528,922466.6667,136558.0645,2584000,
3726,0.66,3.01,2.05,3.23,83250,853179.3103,134808,2584000,
3727,0.65,3.03,2.06,3.23,81679.24528,922466.6667,136558.0645,2584000,
3728,0.66,3.01,2.05,3.22,83250,853179.3103,134808,2254000,
3729,0.66,3,2.05,3.22,83250,822000,134808,2254000,
3730,0.66,3,2.05,3.22,83250,822000,134808,2254000,
3731,0.65,3.02,2.06,3.22,81679.24528,886585.7143,136558.0645,2254000,
3732,0.65,3.01,2.06,3.22,81679.24528,853179.3103,136558.0645,2254000,
3733,0.65,3.03,2.05,3.22,81679.24528,922466.6667,134808,2254000,
3734,0.66,3.02,2.05,3.23,83250,886585.7143,134808,2584000,
3735,0.64,3.01,2.05,3.22,80120.30075,853179.3103,134808,2254000,
3736,0.66,3.03,2.06,3.21,83250,922466.6667,136558.0645,1997333.333,
3737,0.65,3.03,2.05,3.21,81679.24528,922466.6667,134808,1997333.333,
3738,0.65,3.03,2.05,3.21,81679.24528,922466.6667,134808,1997333.333,
3739,0.67,3.01,2.05,3.23,84832.69962,853179.3103,134808,2584000,
3740,0.65,3.01,2.05,3.22,81679.24528,853179.3103,134808,2254000,
3741,0.64,3.01,2.05,3.24,80120.30075,853179.3103,134808,3024000,
3742,0.67,3.03,2.06,3.24,84832.69962,922466.6667,136558.0645,3024000,
3743,0.65,3.02,2.06,3.21,81679.24528,886585.7143,136558.0645,1997333.333,
3744,0.66,3.01,2.05,3.22,83250,853179.3103,134808,2254000,
3745,0.66,3.03,2.06,3.21,83250,922466.6667,136558.0645,1997333.333,
3746,0.65,3.01,2.05,3.23,81679.24528,853179.3103,134808,2584000,
3747,0.66,3,2.05,3.23,83250,822000,134808,2584000,
3748,0.66,3.03,2.05,3.23,83250,922466.6667,134808,2584000,
3749,0.65,3,2.05,3.22,81679.24528,822000,134808,2254000,
3750,0.65,3.03,2.07,3.22,81679.24528,922466.6667,138336.5854,2254000,
3751,0.67,3.02,2.06,3.24,84832.69962,886585.7143,136558.0645,3024000,
3752,0.65,3.03,2.05,3.22,81679.24528,922466.6667,134808,2254000,
3753,0.65,3.02,2.05,3.21,81679.24528,886585.7143,134808,1997333.333,
3754,0.66,3.03,2.05,3.22,83250,922466.6667,134808,2254000,
3755,0.66,3.02,2.05,3.22,83250,886585.7143,134808,2254000,
3756,0.65,3.03,2.05,3.23,81679.24528,922466.6667,134808,2584000,
3757,0.66,3.03,2.06,3.22,83250,922466.6667,136558.0645,2254000,
3758,0.65,3.02,2.05,3.23,81679.24528,886585.7143,134808,2584000,
3759,0.65,3.01,2.05,3.21,81679.24528,853179.3103,134808,1997333.333,
3760,0.66,3.03,2.07,3.21,83250,922466.6667,138336.5854,1997333.333,
3761,0.65,3.01,2.05,3.23,81679.24528,853179.3103,134808,2584000,
3762,0.66,3.03,2.05,3.22,83250,922466.6667,134808,2254000,
3763,0.65,3.02,2.05,3.21,81679.24528,886585.7143,134808,1997333.333,
3764,0.66,3.02,2.05,3.21,83250,886585.7143,134808,1997333.333,
3765,0.65,3.01,2.05,3.23,81679.24528,853179.3103,134808,2584000,
3766,0.65,3.02,2.05,3.21,81679.24528,886585.7143,134808,1997333.333,
3767,0.66,3,2.05,3.23,83250,822000,134808,2584000,
3768,0.65,3.02,2.06,3.23,81679.24528,886585.7143,136558.0645,2584000,
3769,0.66,3.03,2.06,3.23,83250,922466.6667,136558.0645,2584000,
3770,0.66,3.03,2.05,3.22,83250,922466.6667,134808,2254000,
3771,0.65,3.02,2.05,3.22,81679.24528,886585.7143,134808,2254000,
3772,0.66,3.01,2.07,3.21,83250,853179.3103,138336.5854,1997333.333,
3773,0.65,3.04,2.05,3.24,81679.24528,961107.6923,134808,3024000,
3774,0.66,3.02,2.05,3.22,83250,886585.7143,134808,2254000,
3775,0.66,3.03,2.06,3.23,83250,922466.6667,136558.0645,2584000,
3776,0.66,3.02,2.05,3.22,83250,886585.7143,134808,2254000,
3777,0.65,3.02,2.06,3.22,81679.24528,886585.7143,136558.0645,2254000,
3778,0.66,3.01,2.05,3.22,83250,853179.3103,134808,2254000,
3779,0.66,3.03,2.06,3.21,83250,922466.6667,136558.0645,1997333.333,
3780,0.65,3.03,2.07,3.21,81679.24528,922466.6667,138336.5854,1997333.333,
3781,0.65,3.03,2.05,3.23,81679.24528,922466.6667,134808,2584000,
3782,0.66,3.02,2.05,3.22,83250,886585.7143,134808,2254000,
3783,0.66,3.02,2.05,3.23,83250,886585.7143,134808,2584000,
3784,0.65,3.03,2.06,3.22,81679.24528,922466.6667,136558.0645,2254000,
3785,0.65,3.01,2.06,3.22,81679.24528,853179.3103,136558.0645,2254000,
3786,0.66,3.02,2.06,3.22,83250,886585.7143,136558.0645,2254000,
3787,0.66,3.02,2.05,3.24,83250,886585.7143,134808,3024000,
3788,0.66,3.01,2.06,3.23,83250,853179.3103,136558.0645,2584000,
3789,0.65,3.03,2.06,3.22,81679.24528,922466.6667,136558.0645,2254000,
3790,0.66,3.03,2.05,3.24,83250,922466.6667,134808,3024000,
3791,0.65,3.03,2.06,3.21,81679.24528,922466.6667,136558.0645,1997333.333,
3792,0.65,3.03,2.07,3.21,81679.24528,922466.6667,138336.5854,1997333.333,
3793,0.65,3.04,2.06,3.22,81679.24528,961107.6923,136558.0645,2254000,
3794,0.66,3.04,2.06,3.21,83250,961107.6923,136558.0645,1997333.333,
3795,0.66,3.02,2.06,3.23,83250,886585.7143,136558.0645,2584000,
3796,0.65,3.02,2.06,3.21,81679.24528,886585.7143,136558.0645,1997333.333,
3797,0.65,3.02,2.06,3.22,81679.24528,886585.7143,136558.0645,2254000,
3798,0.65,3.02,2.07,3.22,81679.24528,886585.7143,138336.5854,2254000,
3799,0.66,3.03,2.07,3.22,83250,922466.6667,138336.5854,2254000,
3800,0.65,3.03,2.06,3.23,81679.24528,922466.6667,136558.0645,2584000,
3801,0.65,3.02,2.06,3.21,81679.24528,886585.7143,136558.0645,1997333.333,
3802,0.65,3.04,2.06,3.21,81679.24528,961107.6923,136558.0645,1997333.333,
3803,0.65,3.02,2.06,3.21,81679.24528,886585.7143,136558.0645,1997333.333,
3804,0.66,3.02,2.06,3.21,83250,886585.7143,136558.0645,1997333.333,
3805,0.65,3.04,2.05,3.23,81679.24528,961107.6923,134808,2584000,
3806,0.65,3.03,2.07,3.22,81679.24528,922466.6667,138336.5854,2254000,
3807,0.66,3.04,2.05,3.24,83250,961107.6923,134808,3024000,
3808,0.65,3.05,2.05,3.22,81679.24528,1002840,134808,2254000,
3809,0.66,3.03,2.06,3.23,83250,922466.6667,136558.0645,2584000,
3810,0.66,3.02,2.06,3.22,83250,886585.7143,136558.0645,2254000,
3811,0.66,3.04,2.06,3.22,83250,961107.6923,136558.0645,2254000,
3812,0.66,3.04,2.06,3.23,83250,961107.6923,136558.0645,2584000,
3813,0.65,3.02,2.05,3.21,81679.24528,886585.7143,134808,1997333.333,
3814,0.66,3.04,2.07,3.22,83250,961107.6923,138336.5854,2254000,
3815,0.65,3.04,2.06,3.23,81679.24528,961107.6923,136558.0645,2584000,
3816,0.65,3.02,2.07,3.24,81679.24528,886585.7143,138336.5854,3024000,
3817,0.66,3.03,2.06,3.23,83250,922466.6667,136558.0645,2584000,
3818,0.65,3.04,2.05,3.24,81679.24528,961107.6923,134808,3024000,
3819,0.65,3.04,2.05,3.23,81679.24528,961107.6923,134808,2584000,
3820,0.64,3.02,2.05,3.21,80120.30075,886585.7143,134808,1997333.333,
3821,0.64,3.04,2.06,3.23,80120.30075,961107.6923,136558.0645,2584000,
3822,0.66,3.04,2.05,3.23,83250,961107.6923,134808,2584000,
3823,0.66,3.04,2.08,3.24,83250,961107.6923,140144.2623,3024000,
3824,0.65,3.03,2.05,3.21,81679.24528,922466.6667,134808,1997333.333,
3825,0.66,3.04,2.07,3.21,83250,961107.6923,138336.5854,1997333.333,
3826,0.65,3.01,2.06,3.22,81679.24528,853179.3103,136558.0645,2254000,
3827,0.65,3.02,2.08,3.22,81679.24528,886585.7143,140144.2623,2254000,
3828,0.65,3.01,2.05,3.22,81679.24528,853179.3103,134808,2254000,
3829,0.65,3.02,2.06,3.23,81679.24528,886585.7143,136558.0645,2584000,
3830,0.65,3.05,2.07,3.23,81679.24528,1002840,138336.5854,2584000,
3831,0.66,3.02,2.07,3.23,83250,886585.7143,138336.5854,2584000,
3832,0.66,3.03,2.06,3.23,83250,922466.6667,136558.0645,2584000,
3833,0.64,3.01,2.06,3.22,80120.30075,853179.3103,136558.0645,2254000,
3834,0.66,3.04,2.05,3.23,83250,961107.6923,134808,2584000,
3835,0.66,3.01,2.08,3.21,83250,853179.3103,140144.2623,1997333.333,
3836,0.66,3.03,2.07,3.21,83250,922466.6667,138336.5854,1997333.333,
3837,0.66,3.02,2.05,3.21,83250,886585.7143,134808,1997333.333,
3838,0.65,3.05,2.06,3.22,81679.24528,1002840,136558.0645,2254000,
3839,0.65,3.02,2.06,3.23,81679.24528,886585.7143,136558.0645,2584000,
3840,0.65,3.04,2.08,3.22,81679.24528,961107.6923,140144.2623,2254000,
3841,0.66,3.02,2.08,3.23,83250,886585.7143,140144.2623,2584000,
3842,0.66,3.05,2.08,3.21,83250,1002840,140144.2623,1997333.333,
3843,0.66,3.04,2.07,3.23,83250,961107.6923,138336.5854,2584000,
3844,0.65,3.04,2.07,3.22,81679.24528,961107.6923,138336.5854,2254000,
3845,0.65,3.03,2.06,3.23,81679.24528,922466.6667,136558.0645,2584000,
3846,0.66,3.04,2.06,3.23,83250,961107.6923,136558.0645,2584000,
3847,0.66,3.03,2.07,3.22,83250,922466.6667,138336.5854,2254000,
3848,0.65,3.02,2.05,3.22,81679.24528,886585.7143,134808,2254000,
3849,0.66,3.04,2.06,3.23,83250,961107.6923,136558.0645,2584000,
3850,0.65,3.04,2.06,3.22,81679.24528,961107.6923,136558.0645,2254000,
3851,0.65,3.02,2.05,3.23,81679.24528,886585.7143,134808,2584000,
3852,0.65,3.05,2.07,3.22,81679.24528,1002840,138336.5854,2254000,
3853,0.66,3.01,2.06,3.21,83250,853179.3103,136558.0645,1997333.333,
3854,0.66,3.04,2.06,3.22,83250,961107.6923,136558.0645,2254000,
3855,0.64,3.04,2.07,3.22,80120.30075,961107.6923,138336.5854,2254000,
3856,0.65,3.05,2.07,3.21,81679.24528,1002840,138336.5854,1997333.333,
3857,0.65,3.01,2.07,3.22,81679.24528,853179.3103,138336.5854,2254000,
3858,0.65,3.05,2.07,3.23,81679.24528,1002840,138336.5854,2584000,
3859,0.66,3.02,2.05,3.21,83250,886585.7143,134808,1997333.333,
3860,0.66,3.03,2.06,3.23,83250,922466.6667,136558.0645,2584000,
3861,0.65,3.02,2.06,3.21,81679.24528,886585.7143,136558.0645,1997333.333,
3862,0.65,3.04,2.06,3.21,81679.24528,961107.6923,136558.0645,1997333.333,
3863,0.65,3.03,2.06,3.22,81679.24528,922466.6667,136558.0645,2254000,
3864,0.66,3.03,2.08,3.23,83250,922466.6667,140144.2623,2584000,
3865,0.66,3.02,2.08,3.22,83250,886585.7143,140144.2623,2254000,
3866,0.63,3.03,2.07,3.21,78573.03371,922466.6667,138336.5854,1997333.333,
3867,0.65,3.04,2.06,3.22,81679.24528,961107.6923,136558.0645,2254000,
3868,0.66,3.02,2.08,3.23,83250,886585.7143,140144.2623,2584000,
3869,0.66,3.05,2.07,3.22,83250,1002840,138336.5854,2254000,
3870,0.64,3.03,2.07,3.23,80120.30075,922466.6667,138336.5854,2584000,
3871,0.65,3.03,2.06,3.23,81679.24528,922466.6667,136558.0645,2584000,
3872,0.66,3.04,2.06,3.21,83250,961107.6923,136558.0645,1997333.333,
3873,0.64,3.04,2.08,3.21,80120.30075,961107.6923,140144.2623,1997333.333,
3874,0.64,3.03,2.07,3.22,80120.30075,922466.6667,138336.5854,2254000,
3875,0.66,3.04,2.07,3.23,83250,961107.6923,138336.5854,2584000,
3876,0.65,3.03,2.06,3.22,81679.24528,922466.6667,136558.0645,2254000,
3877,0.65,3.04,2.08,3.22,81679.24528,961107.6923,140144.2623,2254000,
3878,0.66,3.03,2.06,3.23,83250,922466.6667,136558.0645,2584000,
3879,0.66,3.04,2.08,3.22,83250,961107.6923,140144.2623,2254000,
3880,0.64,3.05,2.06,3.22,80120.30075,1002840,136558.0645,2254000,
3881,0.66,3.04,2.06,3.21,83250,961107.6923,136558.0645,1997333.333,
3882,0.65,3.04,2.08,3.24,81679.24528,961107.6923,140144.2623,3024000,
3883,0.65,3.03,2.06,3.24,81679.24528,922466.6667,136558.0645,3024000,
3884,0.65,3.03,2.06,3.22,81679.24528,922466.6667,136558.0645,2254000,
3885,0.65,3.02,2.08,3.23,81679.24528,886585.7143,140144.2623,2584000,
3886,0.66,3.04,2.06,3.23,83250,961107.6923,136558.0645,2584000,
3887,0.66,3.03,2.06,3.22,83250,922466.6667,136558.0645,2254000,
3888,0.65,3.04,2.08,3.23,81679.24528,961107.6923,140144.2623,2584000,
3889,0.66,3.04,2.06,3.21,83250,961107.6923,136558.0645,1997333.333,
3890,0.65,3.02,2.08,3.22,81679.24528,886585.7143,140144.2623,2254000,
3891,0.65,3.04,2.08,3.21,81679.24528,961107.6923,140144.2623,1997333.333,
3892,0.66,3.05,2.06,3.21,83250,1002840,136558.0645,1997333.333,
3893,0.66,3.03,2.08,3.21,83250,922466.6667,140144.2623,1997333.333,
3894,0.66,3.03,2.06,3.21,83250,922466.6667,136558.0645,1997333.333,
3895,0.65,3.05,2.07,3.22,81679.24528,1002840,138336.5854,2254000,
3896,0.65,3.04,2.08,3.23,81679.24528,961107.6923,140144.2623,2584000,
3897,0.66,3.02,2.06,3.23,83250,886585.7143,136558.0645,2584000,
3898,0.64,3.04,2.06,3.23,80120.30075,961107.6923,136558.0645,2584000,
3899,0.66,3.04,2.06,3.23,83250,961107.6923,136558.0645,2584000,
3900,0.66,3.04,2.08,3.21,83250,961107.6923,140144.2623,1997333.333,
3901,0.65,3.04,2.07,3.23,81679.24528,961107.6923,138336.5854,2584000,
3902,0.65,3.03,2.07,3.21,81679.24528,922466.6667,138336.5854,1997333.333,
3903,0.65,3.04,2.07,3.21,81679.24528,961107.6923,138336.5854,1997333.333,
3904,0.66,3.06,2.06,3.2,83250,1048050,136558.0645,1792000,
3905,0.66,3.05,2.07,3.23,83250,1002840,138336.5854,2584000,
3906,0.66,3.03,2.05,3.22,83250,922466.6667,134808,2254000,
3907,0.66,3.04,2.08,3.21,83250,961107.6923,140144.2623,1997333.333,
3908,0.65,3.06,2.08,3.23,81679.24528,1048050,140144.2623,2584000,
3909,0.64,3.04,2.08,3.23,80120.30075,961107.6923,140144.2623,2584000,
3910,0.65,3.05,2.08,3.23,81679.24528,1002840,140144.2623,2584000,
3911,0.66,3.05,2.06,3.21,83250,1002840,136558.0645,1997333.333,
3912,0.66,3.05,2.08,3.22,83250,1002840,140144.2623,2254000,
3913,0.66,3.03,2.06,3.22,83250,922466.6667,136558.0645,2254000,
3914,0.65,3.03,2.08,3.22,81679.24528,922466.6667,140144.2623,2254000,
3915,0.65,3.04,2.06,3.22,81679.24528,961107.6923,136558.0645,2254000,
3916,0.66,3.05,2.06,3.22,83250,1002840,136558.0645,2254000,
3917,0.65,3.04,2.08,3.22,81679.24528,961107.6923,140144.2623,2254000,
3918,0.65,3.05,2.07,3.23,81679.24528,1002840,138336.5854,2584000,
3919,0.66,3.05,2.07,3.21,83250,1002840,138336.5854,1997333.333,
3920,0.64,3.03,2.08,3.23,80120.30075,922466.6667,140144.2623,2584000,
3921,0.65,3.03,2.07,3.22,81679.24528,922466.6667,138336.5854,2254000,
3922,0.66,3.06,2.06,3.22,83250,1048050,136558.0645,2254000,
3923,0.65,3.03,2.08,3.23,81679.24528,922466.6667,140144.2623,2584000,
3924,0.66,3.03,2.07,3.21,83250,922466.6667,138336.5854,1997333.333,
3925,0.65,3.05,2.06,3.23,81679.24528,1002840,136558.0645,2584000,
3926,0.64,3.03,2.06,3.21,80120.30075,922466.6667,136558.0645,1997333.333,
3927,0.66,3.05,2.06,3.23,83250,1002840,136558.0645,2584000,
3928,0.65,3.05,2.06,3.22,81679.24528,1002840,136558.0645,2254000,
3929,0.66,3.05,2.06,3.22,83250,1002840,136558.0645,2254000,
3930,0.66,3.04,2.06,3.22,83250,961107.6923,136558.0645,2254000,
3931,0.66,3.04,2.08,3.23,83250,961107.6923,140144.2623,2584000,
3932,0.65,3.03,2.08,3.21,81679.24528,922466.6667,140144.2623,1997333.333,
3933,0.65,3.05,2.08,3.22,81679.24528,1002840,140144.2623,2254000,
3934,0.65,3.03,2.06,3.22,81679.24528,922466.6667,136558.0645,2254000,
3935,0.66,3.03,2.08,3.21,83250,922466.6667,140144.2623,1997333.333,
3936,0.64,3.03,2.08,3.21,80120.30075,922466.6667,140144.2623,1997333.333,
3937,0.65,3.06,2.06,3.21,81679.24528,1048050,136558.0645,1997333.333,
3938,0.65,3.05,2.07,3.23,81679.24528,1002840,138336.5854,2584000,
3939,0.64,3.03,2.08,3.23,80120.30075,922466.6667,140144.2623,2584000,
3940,0.64,3.04,2.08,3.21,80120.30075,961107.6923,140144.2623,1997333.333,
3941,0.65,3.03,2.07,3.23,81679.24528,922466.6667,138336.5854,2584000,
3942,0.65,3.03,2.08,3.23,81679.24528,922466.6667,140144.2623,2584000,
3943,0.66,3.05,2.08,3.22,83250,1002840,140144.2623,2254000,
3944,0.65,3.05,2.07,3.23,81679.24528,1002840,138336.5854,2584000,
3945,0.65,3.05,2.08,3.21,81679.24528,1002840,140144.2623,1997333.333,
3946,0.66,3.05,2.07,3.21,83250,1002840,138336.5854,1997333.333,
3947,0.65,3.03,2.06,3.23,81679.24528,922466.6667,136558.0645,2584000,
3948,0.64,3.03,2.07,3.22,80120.30075,922466.6667,138336.5854,2254000,
3949,0.66,3.03,2.08,3.21,83250,922466.6667,140144.2623,1997333.333,
3950,0.65,3.03,2.07,3.21,81679.24528,922466.6667,138336.5854,1997333.333,
3951,0.65,3.03,2.06,3.23,81679.24528,922466.6667,136558.0645,2584000,
3952,0.65,3.06,2.07,3.22,81679.24528,1048050,138336.5854,2254000,
3953,0.65,3.04,2.08,3.21,81679.24528,961107.6923,140144.2623,1997333.333,
3954,0.65,3.04,2.08,3.21,81679.24528,961107.6923,140144.2623,1997333.333,
3955,0.65,3.06,2.08,3.21,81679.24528,1048050,140144.2623,1997333.333,
3956,0.65,3.04,2.06,3.23,81679.24528,961107.6923,136558.0645,2584000,
3957,0.66,3.03,2.08,3.23,83250,922466.6667,140144.2623,2584000,
3958,0.65,3.04,2.08,3.21,81679.24528,961107.6923,140144.2623,1997333.333,
3959,0.66,3.04,2.08,3.22,83250,961107.6923,140144.2623,2254000,
3960,0.65,3.04,2.08,3.23,81679.24528,961107.6923,140144.2623,2584000,
3961,0.66,3.05,2.06,3.21,83250,1002840,136558.0645,1997333.333,
3962,0.65,3.03,2.08,3.23,81679.24528,922466.6667,140144.2623,2584000,
3963,0.66,3.04,2.06,3.23,83250,961107.6923,136558.0645,2584000,
3964,0.65,3.05,2.07,3.23,81679.24528,1002840,138336.5854,2584000,
3965,0.64,3.03,2.07,3.23,80120.30075,922466.6667,138336.5854,2584000,
3966,0.64,3.06,2.06,3.21,80120.30075,1048050,136558.0645,1997333.333,
3967,0.65,3.05,2.08,3.23,81679.24528,1002840,140144.2623,2584000,
3968,0.65,3.04,2.07,3.21,81679.24528,961107.6923,138336.5854,1997333.333,
3969,0.66,3.04,2.07,3.21,83250,961107.6923,138336.5854,1997333.333,
3970,0.65,3.03,2.08,3.22,81679.24528,922466.6667,140144.2623,2254000,
3971,0.64,3.06,2.08,3.23,80120.30075,1048050,140144.2623,2584000,
3972,0.65,3.05,2.08,3.21,81679.24528,1002840,140144.2623,1997333.333,
3973,0.66,3.03,2.08,3.23,83250,922466.6667,140144.2623,2584000,
3974,0.65,3.04,2.08,3.24,81679.24528,961107.6923,140144.2623,3024000,
3975,0.65,3.06,2.08,3.21,81679.24528,1048050,140144.2623,1997333.333,
3976,0.66,3.03,2.06,3.22,83250,922466.6667,136558.0645,2254000,
3977,0.65,3.05,2.08,3.23,81679.24528,1002840,140144.2623,2584000,
3978,0.65,3.05,2.07,3.22,81679.24528,1002840,138336.5854,2254000,
3979,0.66,3.04,2.08,3.22,83250,961107.6923,140144.2623,2254000,
3980,0.66,3.04,2.08,3.24,83250,961107.6923,140144.2623,3024000,
3981,0.66,3.05,2.08,3.22,83250,1002840,140144.2623,2254000,
3982,0.65,3.06,2.08,3.22,81679.24528,1048050,140144.2623,2254000,
3983,0.66,3.04,2.08,3.22,83250,961107.6923,140144.2623,2254000,
3984,0.66,3.03,2.08,3.22,83250,922466.6667,140144.2623,2254000,
3985,0.66,3.05,2.08,3.22,83250,1002840,140144.2623,2254000,
3986,0.65,3.05,2.06,3.22,81679.24528,1002840,136558.0645,2254000,
3987,0.66,3.03,2.08,3.21,83250,922466.6667,140144.2623,1997333.333,
3988,0.65,3.06,2.07,3.21,81679.24528,1048050,138336.5854,1997333.333,
3989,0.66,3.06,2.08,3.21,83250,1048050,140144.2623,1997333.333,
3990,0.65,3.04,2.08,3.22,81679.24528,961107.6923,140144.2623,2254000,
3991,0.65,3.05,2.09,3.22,81679.24528,1002840,141981.8182,2254000,
3992,0.66,3.04,2.08,3.21,83250,961107.6923,140144.2623,1997333.333,
3993,0.65,3.03,2.08,3.21,81679.24528,922466.6667,140144.2623,1997333.333,
3994,0.66,3.05,2.07,3.23,83250,1002840,138336.5854,2584000,
3995,0.65,3.03,2.08,3.22,81679.24528,922466.6667,140144.2623,2254000,
3996,0.65,3.06,2.08,3.24,81679.24528,1048050,140144.2623,3024000,
3997,0.66,3.03,2.06,3.23,83250,922466.6667,136558.0645,2584000,
3998,0.66,3.04,2.07,3.22,83250,961107.6923,138336.5854,2254000,
3999,0.66,3.04,2.08,3.21,83250,961107.6923,140144.2623,1997333.333,
4000,0.66,3.04,2.08,3.23,83250,961107.6923,140144.2623,2584000,
4001,0.66,3.04,2.07,3.22,83250,961107.6923,138336.5854,2254000,
4002,0.65,3.04,2.08,3.23,81679.24528,961107.6923,140144.2623,2584000,
4003,0.65,3.04,2.08,3.23,81679.24528,961107.6923,140144.2623,2584000,
4004,0.65,3.06,2.06,3.23,81679.24528,1048050,136558.0645,2584000,
4005,0.66,3.06,2.07,3.21,83250,1048050,138336.5854,1997333.333,
4006,0.64,3.04,2.08,3.21,80120.30075,961107.6923,140144.2623,1997333.333,
4007,0.65,3.05,2.08,3.23,81679.24528,1002840,140144.2623,2584000,
4008,0.66,3.03,2.08,3.24,83250,922466.6667,140144.2623,3024000,
4009,0.66,3.04,2.07,3.22,83250,961107.6923,138336.5854,2254000,
4010,0.66,3.04,2.06,3.23,83250,961107.6923,136558.0645,2584000,
4011,0.65,3.03,2.08,3.21,81679.24528,922466.6667,140144.2623,1997333.333,
4012,0.65,3.07,2.08,3.21,81679.24528,1097191.304,140144.2623,1997333.333,
4013,0.65,3.03,2.06,3.21,81679.24528,922466.6667,136558.0645,1997333.333,
4014,0.65,3.05,2.08,3.21,81679.24528,1002840,140144.2623,1997333.333,
4015,0.65,3.04,2.08,3.21,81679.24528,961107.6923,140144.2623,1997333.333,
4016,0.66,3.06,2.08,3.22,83250,1048050,140144.2623,2254000,
4017,0.67,3.04,2.08,3.22,84832.69962,961107.6923,140144.2623,2254000,
4018,0.66,3.05,2.08,3.22,83250,1002840,140144.2623,2254000,
4019,0.66,3.04,2.08,3.23,83250,961107.6923,140144.2623,2584000,
4020,0.66,3.04,2.06,3.23,83250,961107.6923,136558.0645,2584000,
4021,0.65,3.05,2.08,3.21,81679.24528,1002840,140144.2623,1997333.333,
